time,open,high,low,close,ADX
1586883600,6938,6967,6902,6914,26.84267160814061
1586887200,6914,6930,6888,6901.5,25.524273368638266
1586890800,6901.5,6914,6855,6911.5,23.75890741776422
1586894400,6911.5,6922,6828.5,6856.5,21.250516955800506
1586898000,6856.5,6874,6833,6844.5,20.241345445638824
1586901600,6844.5,6895,6831,6870,21.170729696759743
1586905200,6870,6881.5,6838,6864.5,20.0838984258636
1586908800,6864.5,6864.5,6804,6829,18.649884876394804
1586912400,6829,6870.5,6821.5,6870,18.274384027345743
1586916000,6870,6896,6862,6886.5,20.655159896497693
1586919600,6886.5,6910.5,6874,6899.5,21.537692705249
1586923200,6899.5,6924.5,6884,6884,22.220477148707605
1586926800,6884,6900,6869.5,6900,21.314660756026193
1586930400,6900,6908,6875.5,6877,21.462166526284143
1586934000,6877,6884,6857,6858.5,20.637055052171537
1586937600,6858.5,6875,6835,6842.5,19.44440085090526
1586941200,6842.5,6854.5,6824.5,6838.5,18.577250882456116
1586944800,6838.5,6860.5,6757.5,6782.5,15.947612787018233
1586948400,6782.5,6791,6743,6774,14.889838013114472
1586952000,6774,6774,6677,6711,13.01162728026734
1586955600,6711,6737.5,6690,6725.5,12.200062907224424
1586959200,6725.5,6764,6710.5,6716.5,14.825805220744655
1586962800,6716.5,6735,6688,6695,13.900824593095845
1586966400,6695,6740.5,6683,6724.5,13.571509504819128
1586970000,6724.5,6751,6720.5,6742.5,14.438743992575427
1586973600,6742.5,6763.5,6738,6744,15.686786219361382
1586977200,6744,6744,6719,6725,15.110987365901932
1586980800,6725,6745.5,6714.5,6734.5,14.404907759562628
1586984400,6734.5,6754.5,6721.5,6722,15.059152943955747
1586988000,6722,6724.5,6689,6706,14.221470934299262
1586991600,6706,6706,6603,6617.5,12.11566041188182
1586995200,6617.5,6618,6465.5,6561,9.8015381062805
1586998800,6561,6649,6542.5,6614,12.226545384025313
1587002400,6614,6634.5,6602.5,6629.5,11.749018931707058
1587006000,6629.5,6660.5,6582.5,6641,13.756139319303314
1587009600,6641,6671,6614.5,6615.5,14.0826681649193
1587013200,6615.5,6639.5,6615.5,6624,13.66003861459333
1587016800,6624,6684.5,6623.5,6681,18.222959711936525
1587020400,6681,6969,6676.5,6885,40.48145679540349
1587024000,6885,7155,6864.5,7040.5,45.93175511431967
1587027600,7040.5,7089,7015.5,7022,43.20668042881927
1587031200,7022,7055,6904,6948,38.193338948447625
1587034800,6948,7055,6934,7017,34.71707590117217
1587038400,7017,7067,6929,7051.5,32.10063065666595
1587042000,7051.5,7079.5,6970,6976,30.46396585296706
1587045600,6976,7024.5,6972.5,7016.5,29.279193215940428
1587049200,7016.5,7060.5,7004,7044,30.778134263680457
1587052800,7044,7057.5,6955,7005,28.365958367821612
1587056400,7005,7023,6982,6999,27.43957914841878
1587060000,6999,7036.5,6973.5,7010,27.13138667969147
1587063600,7010,7091.5,6995.5,7066.5,29.472061408460167
1587067200,7066.5,7066.5,6960,7039,26.971308555583917
1587070800,7039,7073.5,7025.5,7062,26.48129386923984
1587074400,7062,7164,7059,7149,31.57096072756565
1587078000,7149,7188,7061,7099.5,30.30444276314377
1587081600,7099.5,7133,7017.5,7058.5,27.602748911818654
1587085200,7058.5,7118,7058.5,7103.5,26.301872140663097
1587088800,7103.5,7104,7062.5,7062.5,25.402626660097013
1587092400,7062.5,7084.5,7048.5,7078,24.61638690719318
1587096000,7078,7078,7017.5,7038,23.310614029501952
1587099600,7038,7075,7029,7066.5,22.340284658542814
1587103200,7066.5,7066.5,7024,7050,21.45180972095417
1587106800,7050,7060,7026.5,7041,20.751256025939277
1587110400,7041,7068.5,7026.5,7056,20.729584920553478
1587114000,7056,7119.5,7056,7100.5,24.56309098983698
1587117600,7100.5,7104,7083.5,7092,24.025691574242785
1587121200,7092,7110,7055.5,7072,22.609467933639785
1587124800,7072,7093,7062.5,7092.5,21.833804394054976
1587128400,7092.5,7092.5,6982,7054,19.256281227091968
1587132000,7054,7066.5,7009,7023,18.061425585661148
1587135600,7023,7054,7013.5,7029,17.24954434299657
1587139200,7029,7052,7029,7046.5,16.788017059553116
1587142800,7046.5,7056,7030,7037,16.743746866105376
1587146400,7037,7038.5,7020,7030.5,16.348569332431516
1587150000,7030.5,7083,7030.5,7064,20.95119277936715
1587153600,7064,7077,7046.5,7047.5,20.104953886274025
1587157200,7047.5,7072.5,7034.5,7042.5,19.07139521403774
1587160800,7042.5,7060,7042.5,7042.5,18.597240900072148
1587164400,7042.5,7138.5,7013.5,7022,25.693697740040264
1587168000,7022,7063,7013.5,7059.5,24.047287167667214
1587171600,7059.5,7082.5,7059,7069,25.916703460219654
1587175200,7069,7099.5,7069,7078,27.182770842317677
1587178800,7078,7096,7076,7080.5,26.391520611485834
1587182400,7080.5,7091,7078,7078,25.864506359617252
1587186000,7078,7112.5,7078,7095.5,27.832679173343212
1587189600,7095.5,7100.5,7084.5,7084.5,27.1018783627439
1587193200,7084.5,7090.5,7078,7085.5,26.51610654153675
1587196800,7085.5,7100,7081.5,7085.5,27.343162475583753
1587200400,7085.5,7092.5,7082,7084,26.797698359928965
1587204000,7084,7084,7051.5,7077.5,25.12686010912964
1587207600,7077.5,7109,7060,7097.5,27.507235990112324
1587211200,7097.5,7160,7073.5,7125,32.18630544505422
1587214800,7125,7257.5,7119.5,7230,40.01663796822309
1587218400,7230,7260,7202.5,7221.5,37.03121930364831
1587222000,7221.5,7237.5,7205.5,7234,35.26235417445517
1587225600,7234,7248.5,7157.5,7188,30.76226504544069
1587229200,7188,7207,7179,7184,29.51418640541833
1587232800,7184,7190,7173.5,7183.5,28.773346092171543
1587236400,7183.5,7216,7183.5,7208,31.363016662418456
1587240000,7208,7222.5,7192.5,7215,30.899051869930364
1587243600,7215,7228.5,7201.5,7208.5,30.51448066366775
1587247200,7208.5,7289,7206,7256,35.936800804902525
1587250800,7256,7267.5,7225,7240,33.568272481369895
1587254400,7240,7255,7179.5,7217.5,29.809572798765867
1587258000,7217.5,7224,7191.5,7221,28.338588802564193
1587261600,7221,7238,7210.5,7229.5,29.309825733969657
1587265200,7229.5,7229.5,7215,7225,28.61073589826923
1587268800,7225,7234,7215.5,7215.5,28.474717577319947
1587272400,7215.5,7217,7101.5,7117.5,23.467796048131277
1587276000,7117.5,7170,7101,7150,21.08278137724095
1587279600,7150,7155,7115.5,7142,19.839735073624404
1587283200,7142,7148.5,7124.5,7141,19.102757465967386
1587286800,7141,7176,7133,7166.5,22.102384368538587
1587290400,7166.5,7176,7152,7160.5,21.24820811064248
1587294000,7160.5,7161,7135,7154.5,20.331513117344127
1587297600,7154.5,7164,7141.5,7152.5,20.06101644387718
1587301200,7152.5,7152.5,7070.5,7100,17.41857446372934
1587304800,7100,7108,7047,7107,15.755937464309655
1587308400,7107,7112.5,7089,7096.5,15.885185661625666
1587312000,7096.5,7123,7087,7121,16.670488778717296
1587315600,7121,7161,7115,7150.5,21.631796509804918
1587319200,7150.5,7156,7134.5,7144.5,20.842440508934736
1587322800,7144.5,7147.5,7115,7133.5,19.673756244183576
1587326400,7133.5,7139.5,7115.5,7131.5,18.8339064888044
1587330000,7131.5,7195,7131.5,7182.5,26.26972861702823
1587333600,7182.5,7186.5,7153,7170,24.745131340540805
1587337200,7170,7179,7105.5,7118.5,21.761074420268944
1587340800,7118.5,7165,7085.5,7155.5,19.080804705650973
1587344400,7155.5,7159,7131,7150.5,18.2291938023687
1587348000,7150.5,7183.5,7144.5,7169.5,21.027163233582705
1587351600,7169.5,7178,7151.5,7156,20.10407606236373
1587355200,7156,7211,7155.5,7169.5,23.649718978147725
1587358800,7169.5,7178,7152,7172,22.621518842758125
1587362400,7172,7173,7155,7165,21.9112818354307
1587366000,7165,7180,7156,7178.5,22.224260667124124
1587369600,7178.5,7178.5,7120,7148.5,19.963659375882525
1587373200,7148.5,7154,7119,7140,18.735754569243383
1587376800,7140,7140,7029.5,7070.5,15.495315322069589
1587380400,7070.5,7077,6948.5,6965.5,12.736574673213404
1587384000,6965.5,7057,6909,7037,10.432736520190193
1587387600,7037,7047.5,7007,7019.5,9.90475231466806
1587391200,7019.5,7066.5,7002.5,7060,11.473448651201156
1587394800,7060,7093.5,7050,7065,14.24903762553985
1587398400,7065,7076,7029.5,7044.5,13.402626412355152
1587402000,7044.5,7044.5,6833.5,6867,10.387416207909293
1587405600,6867,6982.5,6820,6867,8.754022323386923
1587409200,6867,6887,6764.5,6770.5,7.763006177310826
1587412800,6770.5,6861,6750,6849.5,6.990738735793012
1587416400,6849.5,6870.5,6823,6840.5,7.561005905098153
1587420000,6840.5,6886,6837.5,6871.5,8.682930743156343
1587423600,6871.5,6877.5,6814.5,6827.5,8.158137338758321
1587427200,6827.5,6909,6812,6874,10.373034668069904
1587430800,6874,6899.5,6863,6868.5,10.003776868982916
1587434400,6868.5,6879.5,6839,6843.5,9.595605016585292
1587438000,6843.5,6868.5,6840.5,6854.5,9.31269891785065
1587441600,6854.5,6858,6827.5,6848,9.001379984490095
1587445200,6848,6886.5,6841.5,6883,11.741731898170123
1587448800,6883,6894,6869,6875,12.276556411406789
1587452400,6875,6878.5,6858.5,6873.5,11.974367192151366
1587456000,6873.5,6885,6841,6859,11.31451636999251
1587459600,6859,6863.5,6766,6836,9.9995617111999
1587463200,6836,6845,6804.5,6804.5,9.505387908526703
1587466800,6804.5,6824,6759.5,6790.5,8.762668913278036
1587470400,6790.5,6834.5,6780.5,6806,9.465661871693134
1587474000,6806,6833,6785,6827.5,8.904668846565114
1587477600,6827.5,6872.5,6809.5,6816,13.062673441109292
1587481200,6816,6842,6800.5,6826.5,12.383636175517054
1587484800,6826.5,6852.5,6819,6842.5,13.203379554994735
1587488400,6842.5,6937,6812.5,6889.5,21.26786322582384
1587492000,6889.5,6900,6866.5,6873,20.396001312601204
1587495600,6873,6893,6858,6867.5,19.496724445420345
1587499200,6867.5,6879.5,6856.5,6878.5,18.906780895766662
1587502800,6878.5,6906.5,6869.5,6883.5,21.599825515046252
1587506400,6883.5,6891,6871.5,6883.5,21.005973612328116
1587510000,6883.5,6891.5,6828,6837.5,19.15875230530237
1587513600,6837.5,6852,6815.5,6833,18.169681785097985
1587517200,6833,6845,6815.5,6843.5,17.38835559366644
1587520800,6843.5,6879,6843.5,6865,21.526103484385576
1587524400,6865,6868,6847,6860.5,20.825776701013393
1587528000,6860.5,6864,6844,6851.5,20.153300563304143
1587531600,6851.5,6905,6850,6892.5,24.900806177848462
1587535200,6892.5,6929,6879,6928.5,26.719281896353557
1587538800,6928.5,6954,6912.5,6932,28.923051855558636
1587542400,6932,6950.5,6914.5,6939.5,27.24950396118805
1587546000,6939.5,6968,6938,6944.5,28.783930749064815
1587549600,6944.5,6944.5,6922,6928.5,27.680288751928863
1587553200,6928.5,6954.5,6928.5,6943,28.171286650042074
1587556800,6943,6956.5,6925,6948,26.591236231256588
1587560400,6948,7094,6939.5,7055.5,40.853853188166006
1587564000,7055.5,7129,7045,7084.5,40.94978431283266
1587567600,7084.5,7105.5,7070.5,7105,38.89018791931553
1587571200,7105,7159.5,7089.5,7114.5,42.6290391714279
1587574800,7114.5,7119,7064.5,7076.5,39.40012028257246
1587578400,7076.5,7115,7076.5,7094,37.253442258606825
1587582000,7094,7107,7081,7081,35.83354651357744
1587585600,7081,7103.5,7077.5,7103.5,34.420701728744376
1587589200,7103.5,7122,7084,7087,35.25414803310345
1587592800,7087,7108,7079.5,7105,33.665309342206726
1587596400,7105,7123,7094.5,7123,34.543226001360566
1587600000,7123,7136.5,7097.5,7111,34.547833928171094
1587603600,7111,7176,7110.5,7165,37.214774845000214
1587607200,7165,7180,7122,7122.5,34.49024977209247
1587610800,7122.5,7146,7104.5,7109.5,32.25662231346657
1587614400,7109.5,7120.5,7094.5,7120.5,30.9061989858501
1587618000,7120.5,7123,7090.5,7097.5,29.257350559467373
1587621600,7097.5,7097.5,7015,7036,25.533436286597794
1587625200,7036,7067.5,7031,7054.5,24.0735202474878
1587628800,7054.5,7090,7044,7072.5,25.862285979240802
1587632400,7072.5,7088,7049.5,7088,24.28593602530905
1587636000,7088,7092,7060,7060,23.67618406316989
1587639600,7060,7139,7057,7128,27.879056692357125
1587643200,7128,7174.5,7105,7164,30.253847895448263
1587646800,7164,7244.5,7143,7230,35.621877210750654
1587650400,7230,7743.5,7230,7543,62.11243590750245
1587654000,7543,7551,7465,7528.5,57.63852039908203
1587657600,7528.5,7607.5,7487.5,7504.5,56.60763618112987
1587661200,7504.5,7551.5,7504.5,7549.5,54.36794485359849
1587664800,7549.5,7570.5,7511,7537.5,53.21971153836126
1587668400,7537.5,7540,7511,7523.5,51.82743290388154
1587672000,7523.5,7559.5,7523.5,7530.5,51.90648021401184
1587675600,7530.5,7611,7530.5,7586,52.814666134591704
1587679200,7586,7592,7536.5,7557.5,50.019934718352374
1587682800,7557.5,7557.5,7433,7483.5,44.35043805945247
1587686400,7483.5,7523,7474,7488.5,42.31746135862757
1587690000,7488.5,7514.5,7465,7482,40.307383422862294
1587693600,7482,7528.5,7480.5,7519.5,39.780879277876686
1587697200,7519.5,7548,7503.5,7522,39.96288298536693
1587700800,7522,7545,7501,7542,38.133304559416324
1587704400,7542,7542,7500,7500,36.41931832707288
1587708000,7500,7532,7497.5,7529.5,35.02662446591856
1587711600,7529.5,7583.5,7521.5,7568,38.33684843488458
1587715200,7568,7576,7521.5,7556,35.98918950203886
1587718800,7556,7608.5,7547,7580.5,37.156729054748084
1587722400,7580.5,7580.5,7502,7534.5,33.926545433569544
1587726000,7534.5,7598,7473.5,7497,29.540334423144532
1587729600,7497,7527,7454,7506.5,27.310760545747325
1587733200,7506.5,7517,7481,7481,26.258226450310797
1587736800,7481,7511.5,7400,7498,23.267301924092543
1587740400,7498,7518,7481,7504.5,23.044366835791273
1587744000,7504.5,7515.5,7479.5,7514.5,22.137110105751358
1587747600,7514.5,7514.5,7494.5,7505.5,21.62767664779832
1587751200,7505.5,7544.5,7505.5,7515,24.176726056454125
1587754800,7515,7520,7503,7517,23.66462246063998
1587758400,7517,7539,7517,7523.5,25.462435937397274
1587762000,7523.5,7542,7497.5,7497.5,23.96553499087521
1587765600,7497.5,7515,7470.5,7489,22.538598314819524
1587769200,7489,7503.5,7485.5,7499,21.96880009664117
1587772800,7499,7509.5,7437,7467.5,19.797793432187557
1587776400,7467.5,7494.5,7454,7482.5,18.686848374254144
1587780000,7482.5,7499,7476,7488.5,18.715992822586628
1587783600,7488.5,7523,7488.5,7515,21.3027987965001
1587787200,7515,7520,7500,7517,20.647056421543837
1587790800,7517,7561.5,7517,7561.5,25.634860159545642
1587794400,7561.5,7585,7533,7578,27.190960990438505
1587798000,7578,7586,7546,7553.5,25.664156652718013
1587801600,7553.5,7575,7512.5,7547.5,23.245425484124326
1587805200,7547.5,7565,7538.5,7558.5,22.286355715389462
1587808800,7558.5,7566,7538.5,7560,21.46432890131263
1587812400,7560,7598,7520,7537,23.785441517043598
1587816000,7537,7559,7532,7552,22.777893767719227
1587819600,7552,7593,7552,7593,26.674610638178656
1587823200,7593,7595,7537,7577,24.278426129906197
1587826800,7577,7702.5,7512,7528.5,32.031106924323694
1587830400,7528.5,7561.5,7468,7547.5,28.410186078473
1587834000,7547.5,7552.5,7523.5,7538,27.37648300187422
1587837600,7538,7541.5,7526.5,7531.5,26.832652844636783
1587841200,7531.5,7545,7523,7543.5,26.016355842136424
1587844800,7543.5,7550,7543.5,7547,26.504391402747583
1587848400,7547,7547,7497,7520.5,24.55434049964149
1587852000,7520.5,7542,7515,7530,23.546853531334506
1587855600,7530,7536,7511,7535,22.621324346543467
1587859200,7535,7561,7524.5,7559,25.291241087794532
1587862800,7559,7574.5,7550,7554,26.49484842645714
1587866400,7554,7574.5,7548.5,7560,25.326227520811237
1587870000,7560,7565,7551.5,7560,24.71662536974055
1587873600,7560,7560,7541,7551.5,23.84664821647511
1587877200,7551.5,7552,7529.5,7531.5,22.82220052061229
1587880800,7531.5,7546,7524.5,7541,21.855986183297187
1587884400,7541,7550,7539.5,7545,22.20970110674354
1587888000,7545,7549.5,7531,7548,21.32822763910951
1587891600,7548,7590,7547.5,7577.5,27.941589932692878
1587895200,7577.5,7655,7568,7639.5,35.64263020441564
1587898800,7639.5,7672,7607.5,7654.5,34.563712441842355
1587902400,7654.5,7662,7621.5,7638,32.045970771851145
1587906000,7638,7698.5,7637,7680.5,34.95225456404007
1587909600,7680.5,7695,7626.5,7640.5,30.994874457203203
1587913200,7640.5,7640.5,7496,7549.5,24.65361944715324
1587916800,7549.5,7585,7534,7562,22.87480841377379
1587920400,7562,7587.5,7554.5,7582,22.142426158770764
1587924000,7582,7629,7572,7622,26.285063123169863
1587927600,7622,7651.5,7611.5,7649.5,28.028938690160413
1587931200,7649.5,7656.5,7621.5,7640.5,27.31444722675941
1587934800,7640.5,7653.5,7613,7626,25.652526825651396
1587938400,7626,7633,7581.5,7612,23.679524196394077
1587942000,7612,7693,7611.5,7691.5,29.466999822453413
1587945600,7691.5,7785,7691.5,7742.5,38.10005451976032
1587949200,7742.5,7791.5,7653,7694.5,31.7554399354668
1587952800,7694.5,7732,7687.5,7731.5,30.025372720612324
1587956400,7731.5,7752.5,7721,7730,31.423172762915247
1587960000,7730,7734.5,7701,7727.5,30.050768431309947
1587963600,7727.5,7744,7687,7698,27.824041359349543
1587967200,7698,7711,7639.5,7657,25.292319792858656
1587970800,7657,7697.5,7635,7697.5,23.296822763733175
1587974400,7697.5,7736,7685,7704.5,26.680896656200773
1587978000,7704.5,7720,7678,7702,25.230097806630273
1587981600,7702,7711,7666,7691.5,23.740578986417066
1587985200,7691.5,7718.5,7683.5,7713.5,23.631637141376494
1587988800,7713.5,7722.5,7676,7692,22.139068178748694
1587992400,7692,7699.5,7624,7690,19.93723593494837
1587996000,7690,7690,7626,7668.5,18.27777889213979
1587999600,7668.5,7692,7652,7669.5,17.573381314651694
1588003200,7669.5,7680,7658,7664.5,17.038005738881562
1588006800,7664.5,7668,7642,7659,16.40203616654758
1588010400,7659,7711,7659,7705,21.33490138437853
1588014000,7705,7718.5,7688,7700.5,21.481041181289076
1588017600,7700.5,7707,7686,7693,20.78901807871455
1588021200,7693,7754.5,7692,7722.5,25.95627763968435
1588024800,7722.5,7766,7713,7760.5,25.6209882455346
1588028400,7760.5,7777.5,7739.5,7772.5,25.88704732554089
1588032000,7772.5,7778,7721.5,7739,23.711054401669443
1588035600,7739,7740,7683,7692,21.72686503093558
1588039200,7692,7703,7667.5,7701,20.572212191738032
1588042800,7701,7708.5,7678,7699.5,20.45319776021639
1588046400,7699.5,7706,7663,7685.5,19.094491488925726
1588050000,7685.5,7697,7674,7695,18.39075825382792
1588053600,7695,7720,7680.5,7710,20.932922755191797
1588057200,7710,7710.5,7691,7703.5,20.246046545071632
1588060800,7703.5,7705,7684,7691,19.503818076120197
1588064400,7691,7745.5,7690.5,7741.5,24.576649904440817
1588068000,7741.5,7751,7716,7744,24.041839902733013
1588071600,7744,7745,7727,7730,23.26428895486815
1588075200,7730,7760,7715.5,7757,24.092250901130686
1588078800,7757,7759.5,7724.5,7724.5,22.57622972167745
1588082400,7724.5,7738,7678.5,7685,20.244065011820336
1588086000,7685,7726,7667,7715.5,18.232751605098024
1588089600,7715.5,7737.5,7709,7723,19.319733826355456
1588093200,7723,7733,7710.5,7725,18.544878787397373
1588096800,7725,7737,7725,7734,18.877871482267082
1588100400,7734,7739,7707.5,7716,17.74813138926621
1588104000,7716,7730,7705,7725,16.88450105862905
1588107600,7725,7725,7710,7723,16.36980057813782
1588111200,7723,7756.5,7720.5,7746.5,21.56473448431761
1588114800,7746.5,7765.5,7741,7743,22.33548344166459
1588118400,7743,7762,7731,7734.5,20.889270965276772
1588122000,7734.5,7763,7733.5,7760,19.800331842632687
1588125600,7760,7849.5,7709.5,7785,29.931102051754387
1588129200,7785,7831,7783.5,7811,27.506040908557587
1588132800,7811,7839.5,7806,7835.5,27.382397038425296
1588136400,7835.5,7867,7830,7857,30.410323754084235
1588140000,7857,7957,7846.5,7942,39.179288398781075
1588143600,7942,7964,7916.5,7940,37.378425908521216
1588147200,7940,7961,7929,7939,35.48179627093962
1588150800,7939,7988,7939,7974.5,36.996744998205266
1588154400,7974.5,8153,7967.5,8109.5,49.435331863143105
1588158000,8109.5,8170,8106,8127,47.56681237269746
1588161600,8127,8248,8127,8238,49.97633254674338
1588165200,8238,8388,8238,8294,56.91072403336512
1588168800,8294,8353,8267,8347,51.79583904956402
1588172400,8347,8365,8285.5,8354.5,48.781707508526
1588176000,8354.5,8761.5,8329.5,8580.5,62.73956617146658
1588179600,8580.5,8951.5,8580.5,8714.5,60.07817614843707
